mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_cache_size,param_class_weight,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0037023067474365235,0.0007479107694860029,0.003310823440551758,0.000252540476980986,2.1544346900318834,2000,"{1: 3, 0: 1}",3.593813663804626,rbf,"{'C': np.float64(2.1544346900318834), 'cache_size': 2000, 'class_weight': {1: 3, 0: 1}, 'gamma': np.float64(3.593813663804626), 'kernel': 'rbf'}",0.6749999999999999,0.9125,0.7750000000000001,0.6598639455782314,0.6285714285714286,0.730187074829932,0.10350159056452626,31
0.004211950302124024,0.0014423369021366464,0.006404781341552734,0.0027124088922391197,16.68100537200059,2000,"{1: 2, 0: 1}",3.593813663804626,rbf,"{'C': np.float64(16.68100537200059), 'cache_size': 2000, 'class_weight': {1: 2, 0: 1}, 'gamma': np.float64(3.593813663804626), 'kernel': 'rbf'}",0.7625,0.85625,0.76875,0.7006802721088435,0.5571428571428572,0.7290646258503403,0.09922876463641667,32
0.007309055328369141,0.004707931723582653,0.004017066955566406,0.000902226551985104,129.15496650148827,2000,balanced,1.2915496650148828,rbf,"{'C': np.float64(129.15496650148827), 'cache_size': 2000, 'class_weight': 'balanced', 'gamma': np.float64(1.2915496650148828), 'kernel': 'rbf'}",0.83125,0.84375,0.6937499999999999,0.6122448979591837,0.6571428571428571,0.7276275510204081,0.09343550957868789,33
0.0037014007568359373,0.0003997351067177217,0.003911924362182617,0.001166372768650937,0.1,2000,balanced,10.0,rbf,"{'C': np.float64(0.1), 'cache_size': 2000, 'class_weight': 'balanced', 'gamma': np.float64(10.0), 'kernel': 'rbf'}",0.59375,0.8625,0.65625,0.6802721088435374,0.8428571428571429,0.727125850340136,0.10651541594662256,34
0.0033091068267822265,0.0006068921885262145,0.003304290771484375,0.0004045023525213663,2.1544346900318834,2000,"{1: 3, 0: 1}",10.0,rbf,"{'C': np.float64(2.1544346900318834), 'cache_size': 2000, 'class_weight': {1: 3, 0: 1}, 'gamma': np.float64(10.0), 'kernel': 'rbf'}",0.74375,0.83125,0.80625,0.6598639455782312,0.5928571428571429,0.7267942176870749,0.0893650174217743,35
0.004702615737915039,0.0003996322240313218,0.0034087657928466796,0.0005782381601421733,1000.0,2000,balanced,0.1668100537200059,rbf,"{'C': np.float64(1000.0), 'cache_size': 2000, 'class_weight': 'balanced', 'gamma': np.float64(0.1668100537200059), 'kernel': 'rbf'}",0.69375,0.7125,0.84375,0.7482993197278912,0.6285714285714286,0.7253741496598639,0.07081666858543648,36
0.003106212615966797,0.0002014312548724433,0.0036031723022460936,0.00037355099765021136,0.1,2000,"{1: 3, 0: 1}",10.0,rbf,"{'C': np.float64(0.1), 'cache_size': 2000, 'class_weight': {1: 3, 0: 1}, 'gamma': np.float64(10.0), 'kernel': 'rbf'}",0.6312500000000001,0.8625,0.6625,0.6462585034013606,0.8142857142857143,0.723358843537415,0.09566635520331097,37
0.004411220550537109,0.0010256537829909295,0.003902626037597656,0.0006622798551497378,0.1,2000,balanced,3.593813663804626,rbf,"{'C': np.float64(0.1), 'cache_size': 2000, 'class_weight': 'balanced', 'gamma': np.float64(3.593813663804626), 'kernel': 'rbf'}",0.575,0.8625,0.64375,0.653061224489796,0.8714285714285714,0.7211479591836734,0.12210662173712494,38
0.003508329391479492,0.0003175793108832389,0.0038071632385253905,0.0005125500765651084,129.15496650148827,2000,"{1: 2, 0: 1}",1.2915496650148828,rbf,"{'C': np.float64(129.15496650148827), 'cache_size': 2000, 'class_weight': {1: 2, 0: 1}, 'gamma': np.float64(1.2915496650148828), 'kernel': 'rbf'}",0.78125,0.8500000000000001,0.6749999999999999,0.6802721088435374,0.6142857142857142,0.7201615646258503,0.08417867606963154,39
0.0029057025909423827,0.0010213146176429393,0.00470266342163086,0.0005115022572166684,0.1,2000,"{1: 3, 0: 1}",3.593813663804626,rbf,"{'C': np.float64(0.1), 'cache_size': 2000, 'class_weight': {1: 3, 0: 1}, 'gamma': np.float64(3.593813663804626), 'kernel': 'rbf'}",0.60625,0.8625,0.625,0.653061224489796,0.8428571428571429,0.7179336734693877,0.11119679958629237,40
0.0047131538391113285,0.0009282686655098034,0.0037050724029541017,0.0012454134589201526,1000.0,2000,"{1: 2, 0: 1}",0.46415888336127775,rbf,"{'C': np.float64(1000.0), 'cache_size': 2000, 'class_weight': {1: 2, 0: 1}, 'gamma': np.float64(0.46415888336127775), 'kernel': 'rbf'}",0.84375,0.8250000000000001,0.6875,0.6666666666666667,0.5642857142857143,0.7174404761904762,0.10435893819821766,41
0.003306007385253906,0.00039716317936370815,0.0030080318450927735,0.0008454173227138959,5.994842503189409,2000,balanced,1.2915496650148828,rbf,"{'C': np.float64(5.994842503189409), 'cache_size': 2000, 'class_weight': 'balanced', 'gamma': np.float64(1.2915496650148828), 'kernel': 'rbf'}",0.61875,0.8312499999999999,0.83125,0.7482993197278911,0.5499999999999999,0.7159098639455782,0.11368543700258446,42
