mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_cache_size,param_class_weight,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0022016525268554687,0.00039954223899126283,0.0026151180267333985,0.0003713607543177271,1000.0,2000,"{1: 2, 0: 1}",0.46415888336127775,rbf,"{'C': np.float64(1000.0), 'cache_size': 2000, 'class_weight': {1: 2, 0: 1}, 'gamma': np.float64(0.46415888336127775), 'kernel': 'rbf'}",0.5875,0.88125,0.775,0.7619047619047619,0.5785714285714286,0.7168452380952381,0.11686838731944803,51
0.0023056507110595704,0.0010729789543168808,0.004006576538085937,0.0018231798088053552,2.1544346900318834,2000,"{1: 2, 0: 1}",10.0,rbf,"{'C': np.float64(2.1544346900318834), 'cache_size': 2000, 'class_weight': {1: 2, 0: 1}, 'gamma': np.float64(10.0), 'kernel': 'rbf'}",0.575,0.8875,0.78125,0.7755102040816326,0.5571428571428572,0.7152806122448979,0.12831623524157906,52
0.0022051334381103516,0.001698892997375886,0.0022019386291503907,0.00040011719913953355,359.38136638046257,2000,"{1: 3, 0: 1}",3.593813663804626,poly,"{'C': np.float64(359.38136638046257), 'cache_size': 2000, 'class_weight': {1: 3, 0: 1}, 'gamma': np.float64(3.593813663804626), 'kernel': 'poly'}",0.56875,0.8687500000000001,0.80625,0.7755102040816326,0.5571428571428572,0.7152806122448979,0.12801144959171532,52
0.001709890365600586,0.0005117020705442101,0.0029059886932373048,0.0011116683300161963,16.68100537200059,2000,"{1: 3, 0: 1}",10.0,poly,"{'C': np.float64(16.68100537200059), 'cache_size': 2000, 'class_weight': {1: 3, 0: 1}, 'gamma': np.float64(10.0), 'kernel': 'poly'}",0.56875,0.8687500000000001,0.80625,0.7755102040816326,0.5571428571428572,0.7152806122448979,0.12801144959171532,52
0.0017045021057128906,0.0006054290327465554,0.0020027637481689455,0.00031681677285798316,129.15496650148827,2000,"{1: 2, 0: 1}",1.2915496650148828,rbf,"{'C': np.float64(129.15496650148827), 'cache_size': 2000, 'class_weight': {1: 2, 0: 1}, 'gamma': np.float64(1.2915496650148828), 'kernel': 'rbf'}",0.58125,0.88125,0.7875000000000001,0.7619047619047619,0.5642857142857144,0.7152380952380952,0.12304384922538607,55
0.002202463150024414,0.0005100080343553646,0.003908491134643555,0.001570085155271155,1000.0,2000,"{1: 3, 0: 1}",0.46415888336127775,rbf,"{'C': np.float64(1000.0), 'cache_size': 2000, 'class_weight': {1: 3, 0: 1}, 'gamma': np.float64(0.46415888336127775), 'kernel': 'rbf'}",0.60625,0.875,0.74375,0.782312925170068,0.5642857142857143,0.7143197278911565,0.114452293085467,56
0.0036017894744873047,0.0012015511566599738,0.004008817672729492,0.0011871254459151668,2.1544346900318834,2000,"{1: 3, 0: 1}",10.0,rbf,"{'C': np.float64(2.1544346900318834), 'cache_size': 2000, 'class_weight': {1: 3, 0: 1}, 'gamma': np.float64(10.0), 'kernel': 'rbf'}",0.6375000000000001,0.925,0.61875,0.7959183673469388,0.5928571428571427,0.7140051020408162,0.1271471770157471,57
0.0018033981323242188,0.000510644621069313,0.002314043045043945,0.00039188879760586776,129.15496650148827,2000,"{1: 2, 0: 1}",3.593813663804626,poly,"{'C': np.float64(129.15496650148827), 'cache_size': 2000, 'class_weight': {1: 2, 0: 1}, 'gamma': np.float64(3.593813663804626), 'kernel': 'poly'}",0.55625,0.8687500000000001,0.81875,0.7619047619047619,0.5642857142857143,0.7139880952380953,0.13001109210484615,58
0.0017052650451660155,0.000988512142277777,0.002301931381225586,0.000399950104914415,5.994842503189409,2000,"{1: 2, 0: 1}",10.0,poly,"{'C': np.float64(5.994842503189409), 'cache_size': 2000, 'class_weight': {1: 2, 0: 1}, 'gamma': np.float64(10.0), 'kernel': 'poly'}",0.55625,0.8687500000000001,0.81875,0.7619047619047619,0.5642857142857143,0.7139880952380953,0.13001109210484615,58
0.006717491149902344,0.0017165679355966256,0.0028008460998535157,0.0007479841391274826,1000.0,2000,"{1: 2, 0: 1}",10.0,poly,"{'C': np.float64(1000.0), 'cache_size': 2000, 'class_weight': {1: 2, 0: 1}, 'gamma': np.float64(10.0), 'kernel': 'poly'}",0.525,0.8437499999999999,0.7125,0.8163265306122449,0.6642857142857144,0.7123724489795918,0.11444413218649536,60
0.0019025325775146485,0.0004917267312505104,0.0034090518951416016,0.000978866860507155,16.68100537200059,2000,"{1: 3, 0: 1}",3.593813663804626,rbf,"{'C': np.float64(16.68100537200059), 'cache_size': 2000, 'class_weight': {1: 3, 0: 1}, 'gamma': np.float64(3.593813663804626), 'kernel': 'rbf'}",0.61875,0.875,0.6875,0.7755102040816326,0.5999999999999999,0.7113520408163264,0.10241119007898708,61
0.0018006324768066405,0.00040023336460514366,0.0023087978363037108,0.0006810301475401708,16.68100537200059,2000,"{1: 2, 0: 1}",3.593813663804626,rbf,"{'C': np.float64(16.68100537200059), 'cache_size': 2000, 'class_weight': {1: 2, 0: 1}, 'gamma': np.float64(3.593813663804626), 'kernel': 'rbf'}",0.5625,0.88125,0.79375,0.7687074829931972,0.55,0.7112414965986394,0.13201192142407014,62
0.005208778381347656,0.0009322292590446337,0.002305269241333008,0.0004018163882195149,1000.0,2000,balanced,10.0,rbf,"{'C': np.float64(1000.0), 'cache_size': 2000, 'class_weight': 'balanced', 'gamma': np.float64(10.0), 'kernel': 'rbf'}",0.73125,0.8625,0.42500000000000004,0.8571428571428571,0.6785714285714286,0.7108928571428571,0.15972952265678145,63
0.0019014358520507812,0.00019886661612754405,0.0024180889129638674,0.0007340558645562942,46.41588833612777,2000,"{1: 3.5, 0: 1}",3.593813663804626,rbf,"{'C': np.float64(46.41588833612777), 'cache_size': 2000, 'class_weight': {1: 3.5, 0: 1}, 'gamma': np.float64(3.593813663804626), 'kernel': 'rbf'}",0.6375,0.8937499999999999,0.66875,0.7755102040816326,0.5785714285714285,0.7108163265306123,0.11160967635608425,64
0.0028007030487060547,0.0007482645160051497,0.0032142162322998046,0.0012537031871553048,1000.0,2000,"{1: 3.5, 0: 1}",0.46415888336127775,rbf,"{'C': np.float64(1000.0), 'cache_size': 2000, 'class_weight': {1: 3.5, 0: 1}, 'gamma': np.float64(0.46415888336127775), 'kernel': 'rbf'}",0.6687500000000001,0.875,0.6625,0.7755102040816326,0.5714285714285714,0.7106377551020409,0.10456998278405978,65
0.0022124767303466795,0.00039492848108088824,0.0028025150299072266,0.0005095781504542207,359.38136638046257,2000,"{1: 3.5, 0: 1}",1.2915496650148828,rbf,"{'C': np.float64(359.38136638046257), 'cache_size': 2000, 'class_weight': {1: 3.5, 0: 1}, 'gamma': np.float64(1.2915496650148828), 'kernel': 'rbf'}",0.63125,0.875,0.7,0.7755102040816326,0.5714285714285714,0.7106377551020409,0.10678778628409974,65
